trans_date_trans_time,cc_num,merchant,category,amt,gender,city,state,zip,lat,long,city_pop,job,dob,merch_lat,merch_long,is_fraud,hour,day,month
2020-02-09 03:48:34,4099707841315751,"fraud_Schoen, Kuphal and Nitzsche",grocery_pos,337.11,M,Ruckersville,VA,22968,38.2586,-78.4074,9815,"Designer, ceramics/pottery",1975-07-07,37.47959,-78.039548,1,3,9,2
2020-02-09 19:18:51,2713913904780408,fraud_Thiel PLC,misc_pos,7.7,F,Delhi,LA,71232,32.3929,-91.4714,6581,Multimedia programmer,1964-02-13,31.796745,-90.588524,1,19,9,2
2020-02-09 20:13:40,4099707841315751,fraud_Little-Gleichner,travel,10.93,M,Ruckersville,VA,22968,38.2586,-78.4074,9815,"Designer, ceramics/pottery",1975-07-07,39.008794,-77.771762,1,20,9,2
2020-02-09 22:19:31,4099707841315751,"fraud_Quitzon, Green and Bashirian",shopping_pos,875.77,M,Ruckersville,VA,22968,38.2586,-78.4074,9815,"Designer, ceramics/pottery",1975-07-07,38.943783,-77.78163599999999,1,22,9,2
2020-02-09 22:52:12,2713913904780408,"fraud_Monahan, Hermann and Johns",travel,9.75,F,Delhi,LA,71232,32.3929,-91.4714,6581,Multimedia programmer,1964-02-13,33.182958,-91.851631,1,22,9,2
2020-02-09 23:20:00,2713913904780408,fraud_Metz-Boehm,shopping_pos,974.6,F,Delhi,LA,71232,32.3929,-91.4714,6581,Multimedia programmer,1964-02-13,32.014805,-91.448176,1,23,9,2
2020-02-09 23:59:30,4099707841315751,"fraud_Nitzsche, Kessler and Wolff",shopping_pos,881.47,M,Ruckersville,VA,22968,38.2586,-78.4074,9815,"Designer, ceramics/pottery",1975-07-07,38.202134,-78.789388,1,23,9,2
2020-02-10 07:46:25,30376238035123,"fraud_Schaefer, Maggio and Daugherty",gas_transport,21.74,F,Sixes,OR,97476,42.825,-124.4409,217,Retail merchandiser,1928-10-01,43.480551,-123.445136,1,7,10,2
2020-02-10 07:56:02,30376238035123,fraud_Barton Inc,grocery_pos,304.91,F,Sixes,OR,97476,42.825,-124.4409,217,Retail merchandiser,1928-10-01,43.217792,-123.73671000000002,1,7,10,2
2020-02-10 22:13:42,30376238035123,fraud_Bailey-Morar,grocery_pos,301.08,F,Sixes,OR,97476,42.825,-124.4409,217,Retail merchandiser,1928-10-01,42.28312,-124.636097,1,22,10,2
2020-02-10 22:14:04,30376238035123,fraud_Mayert Group,shopping_pos,733.98,F,Sixes,OR,97476,42.825,-124.4409,217,Retail merchandiser,1928-10-01,43.049603000000005,-124.743203,1,22,10,2
2020-02-10 22:28:36,30376238035123,fraud_Kerluke-Abshire,shopping_net,1100.0,F,Sixes,OR,97476,42.825,-124.4409,217,Retail merchandiser,1928-10-01,43.070434000000006,-124.903811,1,22,10,2
2020-02-10 23:17:42,30376238035123,fraud_Welch Inc,misc_net,709.61,F,Sixes,OR,97476,42.825,-124.4409,217,Retail merchandiser,1928-10-01,42.421976,-125.223482,1,23,10,2
2020-02-10 23:21:48,30376238035123,fraud_Morissette LLC,entertainment,645.21,F,Sixes,OR,97476,42.825,-124.4409,217,Retail merchandiser,1928-10-01,43.70353,-124.99753,1,23,10,2
2020-02-10 23:58:42,30376238035123,fraud_Welch Inc,misc_net,764.72,F,Sixes,OR,97476,42.825,-124.4409,217,Retail merchandiser,1928-10-01,42.091866,-123.995989,1,23,10,2
2020-02-11 01:24:02,4997733566924489,fraud_Zemlak Group,misc_net,739.44,F,Saint Paul,MN,55128,44.9913,-92.9487,753116,Fisheries officer,1971-08-06,44.826051,-92.038774,1,1,11,2
2020-02-11 01:32:00,4997733566924489,fraud_Vandervort-Funk,grocery_pos,349.58,F,Saint Paul,MN,55128,44.9913,-92.9487,753116,Fisheries officer,1971-08-06,45.887126,-92.827154,1,1,11,2
2020-02-11 01:32:16,4997733566924489,fraud_Bashirian Group,shopping_net,718.89,F,Saint Paul,MN,55128,44.9913,-92.9487,753116,Fisheries officer,1971-08-06,45.32212,-92.081828,1,1,11,2
2020-02-11 02:04:43,4997733566924489,"fraud_Rodriguez, Yost and Jenkins",misc_net,895.96,F,Saint Paul,MN,55128,44.9913,-92.9487,753116,Fisheries officer,1971-08-06,44.677253,-93.583132,1,2,11,2
2020-02-11 02:34:33,4997733566924489,fraud_Schamberger-O'Keefe,grocery_pos,355.09,F,Saint Paul,MN,55128,44.9913,-92.9487,753116,Fisheries officer,1971-08-06,44.644148,-92.959631,1,2,11,2
2020-02-11 22:08:48,30376238035123,fraud_Abshire PLC,entertainment,584.94,F,Sixes,OR,97476,42.825,-124.4409,217,Retail merchandiser,1928-10-01,42.261503000000005,-124.046173,1,22,11,2
2020-02-11 22:09:45,4997733566924489,fraud_Skiles LLC,home,248.97,F,Saint Paul,MN,55128,44.9913,-92.9487,753116,Fisheries officer,1971-08-06,45.192725,-92.008285,1,22,11,2
2020-02-11 22:53:08,30376238035123,"fraud_Towne, Greenholt and Koepp",shopping_net,936.08,F,Sixes,OR,97476,42.825,-124.4409,217,Retail merchandiser,1928-10-01,42.372413,-125.150222,1,22,11,2
2020-02-11 23:19:22,30376238035123,fraud_Breitenberg LLC,travel,3.1,F,Sixes,OR,97476,42.825,-124.4409,217,Retail merchandiser,1928-10-01,43.578839,-124.591278,1,23,11,2
2020-02-12 00:12:21,4997733566924489,fraud_Dare-Marvin,entertainment,457.21,F,Saint Paul,MN,55128,44.9913,-92.9487,753116,Fisheries officer,1971-08-06,45.020702,-93.095673,1,0,12,2
2020-02-12 01:09:09,4997733566924489,fraud_Kozey-Boehm,shopping_net,942.21,F,Saint Paul,MN,55128,44.9913,-92.9487,753116,Fisheries officer,1971-08-06,44.595189000000005,-92.609056,1,1,12,2
2020-02-12 01:34:23,4997733566924489,"fraud_Zboncak, Rowe and Murazik",shopping_net,1009.11,F,Saint Paul,MN,55128,44.9913,-92.9487,753116,Fisheries officer,1971-08-06,45.452509,-92.498008,1,1,12,2
2020-02-12 02:04:06,4997733566924489,"fraud_Labadie, Treutel and Bode",shopping_net,982.68,F,Saint Paul,MN,55128,44.9913,-92.9487,753116,Fisheries officer,1971-08-06,44.656656,-92.287321,1,2,12,2
2020-02-12 03:37:27,4997733566924489,fraud_Bradtke PLC,grocery_pos,353.7,F,Saint Paul,MN,55128,44.9913,-92.9487,753116,Fisheries officer,1971-08-06,45.383227000000005,-93.504775,1,3,12,2
2020-02-13 03:43:44,4657269323674365,fraud_Murray-Smitham,grocery_pos,300.43,F,Grand Ridge,FL,32442,30.7148,-85.021,3699,Art gallery manager,1948-09-07,31.177095,-85.756006,1,3,13,2
2020-02-13 22:14:03,4657269323674365,fraud_Durgan-Auer,misc_net,833.85,F,Grand Ridge,FL,32442,30.7148,-85.021,3699,Art gallery manager,1948-09-07,31.269634000000003,-84.248193,1,22,13,2
2020-02-13 23:01:56,4657269323674365,"fraud_Moore, Dibbert and Koepp",misc_net,868.58,F,Grand Ridge,FL,32442,30.7148,-85.021,3699,Art gallery manager,1948-09-07,30.994423,-84.266736,1,23,13,2
2020-02-13 23:13:49,4657269323674365,fraud_Kris-Weimann,misc_net,857.84,F,Grand Ridge,FL,32442,30.7148,-85.021,3699,Art gallery manager,1948-09-07,31.526605,-85.539495,1,23,13,2
2020-02-14 00:33:19,4657269323674365,fraud_Auer-Mosciski,grocery_pos,320.56,F,Grand Ridge,FL,32442,30.7148,-85.021,3699,Art gallery manager,1948-09-07,30.358141,-84.59109699999999,1,0,14,2
2020-02-14 01:23:35,213102873001603,"fraud_Mosciski, Gislason and Mertz",grocery_pos,343.12,F,Gardiner,OR,97441,43.7857,-124.1437,260,"Engineer, maintenance",1956-09-01,43.967171,-123.490457,1,1,14,2
2020-02-14 01:23:57,213102873001603,"fraud_Osinski, Ledner and Leuschke",grocery_pos,319.09,F,Gardiner,OR,97441,43.7857,-124.1437,260,"Engineer, maintenance",1956-09-01,44.10415,-123.940076,1,1,14,2
2020-02-14 02:14:54,213102873001603,fraud_Lockman Ltd,grocery_pos,296.72,F,Gardiner,OR,97441,43.7857,-124.1437,260,"Engineer, maintenance",1956-09-01,44.009958000000005,-125.136005,1,2,14,2
2020-02-14 03:41:35,213102873001603,fraud_Roob LLC,grocery_net,15.55,F,Gardiner,OR,97441,43.7857,-124.1437,260,"Engineer, maintenance",1956-09-01,44.719554,-123.706112,1,3,14,2
2020-02-14 03:51:09,4657269323674365,fraud_Cole PLC,grocery_pos,313.89,F,Grand Ridge,FL,32442,30.7148,-85.021,3699,Art gallery manager,1948-09-07,30.630093,-84.93848299999999,1,3,14,2
2020-02-14 12:03:50,213102873001603,"fraud_Streich, Rolfson and Wilderman",kids_pets,6.76,F,Gardiner,OR,97441,43.7857,-124.1437,260,"Engineer, maintenance",1956-09-01,44.378161,-123.480963,1,12,14,2
2020-02-14 14:48:30,213102873001603,fraud_Heathcote LLC,shopping_net,932.73,F,Gardiner,OR,97441,43.7857,-124.1437,260,"Engineer, maintenance",1956-09-01,44.140302,-124.7273,1,14,14,2
2020-02-14 15:53:22,4657269323674365,"fraud_Labadie, Treutel and Bode",shopping_net,1139.52,F,Grand Ridge,FL,32442,30.7148,-85.021,3699,Art gallery manager,1948-09-07,31.701859,-85.409115,1,15,14,2
2020-02-14 17:42:04,4657269323674365,fraud_Macejkovic-Lesch,shopping_pos,1013.9,F,Grand Ridge,FL,32442,30.7148,-85.021,3699,Art gallery manager,1948-09-07,30.921403,-84.82593100000001,1,17,14,2
2020-02-14 21:55:07,4657269323674365,fraud_Schumm PLC,shopping_net,1036.15,F,Grand Ridge,FL,32442,30.7148,-85.021,3699,Art gallery manager,1948-09-07,31.00813,-85.285901,1,21,14,2
2020-02-14 22:09:16,213102873001603,fraud_Friesen-Ortiz,personal_care,50.43,F,Gardiner,OR,97441,43.7857,-124.1437,260,"Engineer, maintenance",1956-09-01,43.00157,-123.952578,1,22,14,2
2020-02-14 23:02:32,4657269323674365,"fraud_Langworth, Boehm and Gulgowski",shopping_net,906.95,F,Grand Ridge,FL,32442,30.7148,-85.021,3699,Art gallery manager,1948-09-07,29.814528000000003,-84.87535600000001,1,23,14,2
2020-02-15 00:08:26,30235438713303,"fraud_Stehr, Jewess and Schimmel",misc_net,891.19,M,Winfield,WV,25213,38.5072,-81.89,5512,Exhibition designer,1980-03-24,37.533864,-82.36270999999999,1,0,15,2
2020-02-15 01:11:49,30235438713303,"fraud_Schumm, Bauch and Ondricka",grocery_pos,267.75,M,Winfield,WV,25213,38.5072,-81.89,5512,Exhibition designer,1980-03-24,38.666478000000005,-82.45639200000001,1,1,15,2
2020-02-15 01:54:18,30235438713303,fraud_Stracke-Lemke,grocery_pos,283.6,M,Winfield,WV,25213,38.5072,-81.89,5512,Exhibition designer,1980-03-24,39.282523,-82.03423000000001,1,1,15,2
2020-02-15 02:30:12,30235438713303,fraud_Durgan-Auer,misc_net,750.98,M,Winfield,WV,25213,38.5072,-81.89,5512,Exhibition designer,1980-03-24,37.557927,-81.170028,1,2,15,2
2020-02-15 02:32:39,213102873001603,fraud_Bartoletti-Wunsch,gas_transport,19.06,F,Gardiner,OR,97441,43.7857,-124.1437,260,"Engineer, maintenance",1956-09-01,43.652840000000005,-123.463528,1,2,15,2
2020-02-15 07:29:11,30235438713303,fraud_Heidenreich PLC,grocery_pos,305.45,M,Winfield,WV,25213,38.5072,-81.89,5512,Exhibition designer,1980-03-24,38.930356,-82.86288499999999,1,7,15,2
2020-02-15 17:20:10,213102873001603,fraud_Torphy-Goyette,shopping_pos,863.14,F,Gardiner,OR,97441,43.7857,-124.1437,260,"Engineer, maintenance",1956-09-01,43.852811,-124.418325,1,17,15,2
2020-02-15 18:42:14,30235438713303,"fraud_Zboncak, Rowe and Murazik",shopping_net,866.93,M,Winfield,WV,25213,38.5072,-81.89,5512,Exhibition designer,1980-03-24,39.199033,-82.263812,1,18,15,2
2020-02-15 20:13:34,375237305371366,fraud_Spencer PLC,entertainment,434.76,M,East Rochester,NY,14445,43.1128,-77.4906,8019,Retail buyer,1928-06-26,43.090729,-78.0496,1,20,15,2
2020-02-15 22:16:29,375237305371366,"fraud_Quitzon, Green and Bashirian",shopping_pos,956.59,M,East Rochester,NY,14445,43.1128,-77.4906,8019,Retail buyer,1928-06-26,42.293011,-77.183583,1,22,15,2
2020-02-15 22:18:22,213102873001603,fraud_Zemlak Group,misc_net,821.67,F,Gardiner,OR,97441,43.7857,-124.1437,260,"Engineer, maintenance",1956-09-01,43.578973,-124.315516,1,22,15,2
2020-02-15 22:31:48,213102873001603,fraud_Kerluke-Abshire,shopping_net,906.86,F,Gardiner,OR,97441,43.7857,-124.1437,260,"Engineer, maintenance",1956-09-01,43.910122,-124.381676,1,22,15,2
2020-02-15 22:32:21,213102873001603,"fraud_Douglas, Schneider and Turner",shopping_pos,972.15,F,Gardiner,OR,97441,43.7857,-124.1437,260,"Engineer, maintenance",1956-09-01,43.141466,-123.515659,1,22,15,2
2020-02-15 22:51:30,213102873001603,fraud_Lebsack and Sons,misc_net,698.9,F,Gardiner,OR,97441,43.7857,-124.1437,260,"Engineer, maintenance",1956-09-01,43.020814,-125.019031,1,22,15,2
2020-02-15 23:04:59,375237305371366,"fraud_Romaguera, Cruickshank and Greenholt",shopping_net,855.07,M,East Rochester,NY,14445,43.1128,-77.4906,8019,Retail buyer,1928-06-26,42.993784000000005,-77.78724799999999,1,23,15,2
2020-02-15 23:30:36,375237305371366,fraud_Zemlak Group,misc_net,719.38,M,East Rochester,NY,14445,43.1128,-77.4906,8019,Retail buyer,1928-06-26,43.506184000000005,-77.185089,1,23,15,2
2020-02-15 23:37:46,213102873001603,fraud_Harris Group,food_dining,112.09,F,Gardiner,OR,97441,43.7857,-124.1437,260,"Engineer, maintenance",1956-09-01,44.081979,-123.458868,1,23,15,2
2020-02-15 23:57:57,375237305371366,"fraud_Okuneva, Schneider and Rau",shopping_pos,899.14,M,East Rochester,NY,14445,43.1128,-77.4906,8019,Retail buyer,1928-06-26,43.550167,-77.908723,1,23,15,2
2020-02-16 02:39:41,30235438713303,fraud_Vandervort-Funk,grocery_pos,262.35,M,Winfield,WV,25213,38.5072,-81.89,5512,Exhibition designer,1980-03-24,38.595303,-82.68418199999999,1,2,16,2
2020-02-16 03:05:33,30235438713303,"fraud_Schaefer, McGlynn and Bosco",gas_transport,7.62,M,Winfield,WV,25213,38.5072,-81.89,5512,Exhibition designer,1980-03-24,39.085528,-82.36980799999999,1,3,16,2
2020-02-16 22:02:06,375237305371366,fraud_Champlin-Casper,home,244.03,M,East Rochester,NY,14445,43.1128,-77.4906,8019,Retail buyer,1928-06-26,43.73137,-78.04830799999999,1,22,16,2
2020-02-16 22:19:27,30235438713303,fraud_Dooley Inc,shopping_pos,736.9,M,Winfield,WV,25213,38.5072,-81.89,5512,Exhibition designer,1980-03-24,38.58071,-80.989405,1,22,16,2
2020-02-16 23:11:21,375237305371366,fraud_Pouros-Haag,shopping_pos,895.43,M,East Rochester,NY,14445,43.1128,-77.4906,8019,Retail buyer,1928-06-26,43.16359,-78.432714,1,23,16,2
2020-02-16 23:19:53,375237305371366,fraud_Terry-Huel,shopping_net,886.88,M,East Rochester,NY,14445,43.1128,-77.4906,8019,Retail buyer,1928-06-26,42.51823,-78.36839599999999,1,23,16,2
2020-02-16 23:23:34,375237305371366,"fraud_Bernier, Volkman and Hoeger",misc_net,754.16,M,East Rochester,NY,14445,43.1128,-77.4906,8019,Retail buyer,1928-06-26,43.68741,-76.519566,1,23,16,2
2020-02-16 23:24:08,30235438713303,fraud_Roberts-Beahan,misc_pos,8.51,M,Winfield,WV,25213,38.5072,-81.89,5512,Exhibition designer,1980-03-24,38.156491,-82.73944,1,23,16,2
2020-02-16 23:29:04,375237305371366,fraud_Volkman Ltd,misc_net,906.03,M,East Rochester,NY,14445,43.1128,-77.4906,8019,Retail buyer,1928-06-26,44.017394,-76.825762,1,23,16,2
2020-02-16 23:59:48,30235438713303,fraud_Auer-West,shopping_net,924.6,M,Winfield,WV,25213,38.5072,-81.89,5512,Exhibition designer,1980-03-24,37.605293,-82.763865,1,23,16,2
2020-02-17 02:12:59,30434173205605,fraud_Brown PLC,misc_net,761.08,F,Shedd,OR,97377,44.453,-123.1065,917,Radio broadcast assistant,1995-07-08,45.067828000000006,-122.559601,1,2,17,2
2020-02-17 02:49:26,30434173205605,fraud_Nader-Heller,misc_net,714.34,F,Shedd,OR,97377,44.453,-123.1065,917,Radio broadcast assistant,1995-07-08,45.226968,-123.222397,1,2,17,2
2020-02-17 03:26:03,30434173205605,fraud_Koepp-Parker,grocery_pos,362.28,F,Shedd,OR,97377,44.453,-123.1065,917,Radio broadcast assistant,1995-07-08,43.594994,-122.826397,1,3,17,2
2020-02-17 22:45:30,30434173205605,fraud_Waelchi Inc,kids_pets,16.98,F,Shedd,OR,97377,44.453,-123.1065,917,Radio broadcast assistant,1995-07-08,43.894424,-122.129153,1,22,17,2
2020-02-17 23:29:11,30434173205605,fraud_Kling-Ernser,entertainment,470.75,F,Shedd,OR,97377,44.453,-123.1065,917,Radio broadcast assistant,1995-07-08,45.338839,-123.29698700000002,1,23,17,2
2020-02-17 23:52:06,30434173205605,fraud_Hoppe-Parisian,kids_pets,18.95,F,Shedd,OR,97377,44.453,-123.1065,917,Radio broadcast assistant,1995-07-08,44.707635,-122.478768,1,23,17,2
2020-02-18 00:43:43,30434173205605,fraud_Kunze Inc,grocery_pos,309.88,F,Shedd,OR,97377,44.453,-123.1065,917,Radio broadcast assistant,1995-07-08,44.992136,-122.487928,1,0,18,2
2020-02-18 10:05:28,30434173205605,"fraud_Turner, Ruecker and Parisian",misc_pos,669.15,F,Shedd,OR,97377,44.453,-123.1065,917,Radio broadcast assistant,1995-07-08,44.629981,-122.272463,1,10,18,2
2020-02-18 23:57:28,30434173205605,"fraud_Swaniawski, Lowe and Robel",shopping_pos,832.6,F,Shedd,OR,97377,44.453,-123.1065,917,Radio broadcast assistant,1995-07-08,44.966507,-123.693997,1,23,18,2
2020-02-19 00:00:43,3533177016567295,fraud_Padberg-Welch,grocery_pos,326.42,M,Weeping Water,NE,68463,40.8731,-96.1528,1517,Dealer,1951-11-08,41.625278,-96.265817,1,0,19,2
2020-02-19 00:41:38,6573561108825071,fraud_Bauch-Raynor,grocery_pos,283.02,F,Tulsa,OK,74130,36.2395,-95.9596,413574,Bookseller,1968-06-18,35.865512,-96.285499,1,0,19,2
2020-02-19 03:17:35,3533177016567295,"fraud_Eichmann, Bogan and Rodriguez",gas_transport,19.04,M,Weeping Water,NE,68463,40.8731,-96.1528,1517,Dealer,1951-11-08,40.413074,-96.911349,1,3,19,2
2020-02-19 03:45:59,3533177016567295,fraud_Bartoletti-Wunsch,gas_transport,18.86,M,Weeping Water,NE,68463,40.8731,-96.1528,1517,Dealer,1951-11-08,40.663682,-96.654637,1,3,19,2
2020-02-19 17:25:01,6573561108825071,"fraud_Willms, Kris and Bergnaum",shopping_pos,1010.53,F,Tulsa,OK,74130,36.2395,-95.9596,413574,Bookseller,1968-06-18,36.95086,-95.653983,1,17,19,2
2020-02-19 22:03:52,6573561108825071,fraud_Auer-West,shopping_net,1146.72,F,Tulsa,OK,74130,36.2395,-95.9596,413574,Bookseller,1968-06-18,36.285166,-96.285911,1,22,19,2
2020-02-19 22:26:37,6573561108825071,fraud_McGlynn-Heathcote,misc_net,1045.4,F,Tulsa,OK,74130,36.2395,-95.9596,413574,Bookseller,1968-06-18,36.942896000000005,-96.552245,1,22,19,2
2020-02-19 22:41:29,3533177016567295,"fraud_Tillman, Fritsch and Schmitt",misc_net,749.12,M,Weeping Water,NE,68463,40.8731,-96.1528,1517,Dealer,1951-11-08,41.081455,-96.082794,1,22,19,2
2020-02-19 23:17:09,3533177016567295,"fraud_Baumbach, Feeney and Morar",shopping_net,1048.8,M,Weeping Water,NE,68463,40.8731,-96.1528,1517,Dealer,1951-11-08,41.784051,-95.580755,1,23,19,2
2020-02-19 23:46:02,3533177016567295,fraud_Dooley-Thompson,misc_net,852.75,M,Weeping Water,NE,68463,40.8731,-96.1528,1517,Dealer,1951-11-08,41.08258,-95.573292,1,23,19,2
2020-02-20 00:12:03,3533177016567295,fraud_Kiehn-Emmerich,grocery_pos,300.37,M,Weeping Water,NE,68463,40.8731,-96.1528,1517,Dealer,1951-11-08,41.519019,-95.720079,1,0,20,2
2020-02-20 00:15:05,4561892980175,fraud_Marks Inc,gas_transport,10.57,F,Greenwood,IN,46143,39.596,-86.1309,78968,Financial adviser,1968-02-10,39.228390000000005,-85.677361,1,0,20,2
2020-02-20 00:51:15,6573561108825071,fraud_Emard Inc,gas_transport,7.73,F,Tulsa,OK,74130,36.2395,-95.9596,413574,Bookseller,1968-06-18,36.076705,-95.713539,1,0,20,2
2020-02-20 01:13:16,4906628655840914250,fraud_Bailey-Morar,grocery_pos,293.05,M,Key West,FL,33040,24.6557,-81.3824,32891,Town planner,1987-02-13,23.722663,-81.030613,1,1,20,2
2020-02-20 01:36:00,3533177016567295,fraud_DuBuque LLC,grocery_pos,339.39,M,Weeping Water,NE,68463,40.8731,-96.1528,1517,Dealer,1951-11-08,40.522675,-96.094116,1,1,20,2
2020-02-20 01:37:28,3533177016567295,fraud_Hackett-Lueilwitz,grocery_pos,330.07,M,Weeping Water,NE,68463,40.8731,-96.1528,1517,Dealer,1951-11-08,40.931109,-96.415037,1,1,20,2
2020-02-20 01:39:09,3533177016567295,fraud_Goodwin-Nitzsche,grocery_pos,312.44,M,Weeping Water,NE,68463,40.8731,-96.1528,1517,Dealer,1951-11-08,40.61529,-95.809703,1,1,20,2
2020-02-20 03:46:12,4906628655840914250,fraud_McDermott-Weimann,grocery_pos,312.06,M,Key West,FL,33040,24.6557,-81.3824,32891,Town planner,1987-02-13,24.190667,-82.230976,1,3,20,2
2020-02-20 05:52:45,2233882705243596,fraud_Bauch-Raynor,grocery_pos,344.93,F,Sturgis,MS,39769,33.357,-89.0473,1923,Medical physicist,1960-01-16,33.339171,-88.61348000000001,1,5,20,2
2020-02-20 13:54:57,2233882705243596,fraud_Pacocha-Bauch,shopping_pos,796.29,F,Sturgis,MS,39769,33.357,-89.0473,1923,Medical physicist,1960-01-16,32.564935,-89.219234,1,13,20,2
2020-02-20 14:36:52,2233882705243596,fraud_Howe PLC,entertainment,666.29,F,Sturgis,MS,39769,33.357,-89.0473,1923,Medical physicist,1960-01-16,33.20215,-88.951013,1,14,20,2
2020-02-20 21:27:39,4561892980175,fraud_Goyette Inc,shopping_net,957.32,F,Greenwood,IN,46143,39.596,-86.1309,78968,Financial adviser,1968-02-10,38.800959000000006,-86.327157,1,21,20,2
2020-02-20 21:57:34,4906628655840914250,fraud_Medhurst PLC,shopping_net,1187.81,M,Key West,FL,33040,24.6557,-81.3824,32891,Town planner,1987-02-13,23.796669,-82.323353,1,21,20,2
2020-02-20 22:01:24,6573561108825071,"fraud_Quitzon, Green and Bashirian",shopping_pos,975.64,F,Tulsa,OK,74130,36.2395,-95.9596,413574,Bookseller,1968-06-18,36.847009,-96.501002,1,22,20,2
2020-02-20 22:02:06,6573561108825071,fraud_Block-Parisian,misc_net,740.52,F,Tulsa,OK,74130,36.2395,-95.9596,413574,Bookseller,1968-06-18,36.55765,-95.728092,1,22,20,2
2020-02-20 22:10:42,2233882705243596,"fraud_Reichert, Rowe and Mraz",shopping_net,850.2,F,Sturgis,MS,39769,33.357,-89.0473,1923,Medical physicist,1960-01-16,33.343365000000006,-88.85878199999999,1,22,20,2
2020-02-20 22:12:00,6573561108825071,fraud_Terry-Huel,shopping_net,959.62,F,Tulsa,OK,74130,36.2395,-95.9596,413574,Bookseller,1968-06-18,35.841712,-96.622956,1,22,20,2
2020-02-20 22:13:31,4561892980175,fraud_Koelpin and Sons,misc_net,766.14,F,Greenwood,IN,46143,39.596,-86.1309,78968,Financial adviser,1968-02-10,39.57183,-85.934116,1,22,20,2
2020-02-20 22:20:46,6573561108825071,fraud_Kozey-Boehm,shopping_net,976.94,F,Tulsa,OK,74130,36.2395,-95.9596,413574,Bookseller,1968-06-18,36.261905,-95.273586,1,22,20,2
2020-02-20 22:46:59,30541100351706,fraud_Schumm PLC,shopping_net,1121.57,M,Spring,TX,77379,30.0377,-95.5326,316665,"Education officer, museum",1990-09-12,30.499414,-94.999008,1,22,20,2
2020-02-20 22:55:20,2233882705243596,fraud_Hills-Witting,shopping_net,1082.52,F,Sturgis,MS,39769,33.357,-89.0473,1923,Medical physicist,1960-01-16,33.615745000000004,-88.133503,1,22,20,2
