trans_date_trans_time,cc_num,merchant,category,amt,gender,city,state,zip,lat,long,city_pop,job,dob,merch_lat,merch_long,is_fraud,hour
2019-11-26 17:37:58,3558881852140592,fraud_Price Inc,shopping_net,996.5,M,Parks,AZ,86018,35.2563,-111.95,759,"Geologist, engineering",1957-03-28,35.492314,-112.446041,1,18
2019-11-26 22:02:41,3558881852140592,fraud_Gottlieb-Hansen,personal_care,48.12,M,Parks,AZ,86018,35.2563,-111.95,759,"Geologist, engineering",1957-03-28,34.981798,-112.352708,1,23
2019-11-26 22:19:15,4926376199189801,"fraud_Windler, Goodwin and Kovacek",home,246.0,F,Cherokee Village,AR,72529,36.3011,-91.5281,4726,Pharmacologist,1977-06-07,36.374859,-91.24457,1,23
2019-11-26 22:25:14,4926376199189801,fraud_Collier LLC,home,282.38,F,Cherokee Village,AR,72529,36.3011,-91.5281,4726,Pharmacologist,1977-06-07,37.152119,-91.705138,1,23
2019-11-26 22:30:25,4364010865167176,fraud_Halvorson Group,misc_pos,8.41,M,Reno,NV,89512,39.5483,-119.7957,276896,Immunologist,1997-03-12,39.242766,-120.592982,1,23
2019-11-26 22:47:19,4926376199189801,fraud_Lynch-Mohr,travel,10.89,F,Cherokee Village,AR,72529,36.3011,-91.5281,4726,Pharmacologist,1977-06-07,36.329613,-91.299758,1,23
2019-11-26 23:12:29,4364010865167176,fraud_Wuckert-Goldner,home,243.81,M,Reno,NV,89512,39.5483,-119.7957,276896,Immunologist,1997-03-12,40.041567,-119.839662,1,24
2019-11-26 23:27:22,4926376199189801,fraud_Collier LLC,home,303.81,F,Cherokee Village,AR,72529,36.3011,-91.5281,4726,Pharmacologist,1977-06-07,37.284204,-92.48582,1,24
2019-11-26 23:36:46,3558881852140592,fraud_Hills-Witting,shopping_net,966.33,M,Parks,AZ,86018,35.2563,-111.95,759,"Geologist, engineering",1957-03-28,35.970915000000005,-112.022555,1,24
2019-11-27 00:57:28,2254917871818484,"fraud_Streich, Hansen and Veum",gas_transport,10.23,F,Scotland,MD,20687,38.0828,-76.3477,313,Insurance underwriter,1976-03-26,38.429875,-76.143551,1,1
2019-11-27 02:27:35,3558881852140592,fraud_Kiehn-Emmerich,grocery_pos,304.2,M,Parks,AZ,86018,35.2563,-111.95,759,"Geologist, engineering",1957-03-28,34.475389,-112.902846,1,3
2019-11-27 03:15:18,3558881852140592,fraud_Cummings LLC,gas_transport,17.67,M,Parks,AZ,86018,35.2563,-111.95,759,"Geologist, engineering",1957-03-28,35.643978999999995,-111.175088,1,4
2019-11-27 03:15:34,4926376199189801,fraud_Bradtke PLC,grocery_pos,368.78,F,Cherokee Village,AR,72529,36.3011,-91.5281,4726,Pharmacologist,1977-06-07,35.408229,-91.686427,1,4
2019-11-27 03:58:14,501802953619,"fraud_Huel, Hammes and Witting",grocery_pos,317.84,M,Greenview,CA,96037,41.5403,-122.9366,308,Call centre manager,1958-09-20,41.361088,-123.894533,1,4
2019-11-27 12:29:19,4926376199189801,"fraud_Denesik, Powlowski and Pouros",home,255.88,F,Cherokee Village,AR,72529,36.3011,-91.5281,4726,Pharmacologist,1977-06-07,36.528834,-91.630177,1,13
2019-11-27 13:35:18,4926376199189801,fraud_Shanahan-Lehner,personal_care,21.03,F,Cherokee Village,AR,72529,36.3011,-91.5281,4726,Pharmacologist,1977-06-07,36.686887,-91.346919,1,14
2019-11-27 19:30:08,2254917871818484,"fraud_McCullough, Hudson and Schuster",food_dining,135.53,F,Scotland,MD,20687,38.0828,-76.3477,313,Insurance underwriter,1976-03-26,37.356119,-75.859574,1,20
2019-11-27 20:16:48,2254917871818484,fraud_Stark-Koss,home,287.83,F,Scotland,MD,20687,38.0828,-76.3477,313,Insurance underwriter,1976-03-26,38.542526,-76.157232,1,21
2019-11-27 22:06:44,3558881852140592,fraud_Lemke-Gutmann,shopping_net,1051.78,M,Parks,AZ,86018,35.2563,-111.95,759,"Geologist, engineering",1957-03-28,35.775198,-112.144736,1,23
2019-11-27 22:43:31,3558881852140592,fraud_DuBuque LLC,grocery_pos,333.53,M,Parks,AZ,86018,35.2563,-111.95,759,"Geologist, engineering",1957-03-28,35.149764000000005,-112.192014,1,23
2019-11-27 22:50:50,4926376199189801,fraud_Weimann-Lockman,kids_pets,19.7,F,Cherokee Village,AR,72529,36.3011,-91.5281,4726,Pharmacologist,1977-06-07,36.178039,-91.049079,1,23
2019-11-27 23:23:51,3558881852140592,fraud_Hamill-Daugherty,misc_net,827.59,M,Parks,AZ,86018,35.2563,-111.95,759,"Geologist, engineering",1957-03-28,34.351247,-111.001902,1,24
2019-11-27 23:29:18,501802953619,fraud_Terry-Huel,shopping_net,1028.63,M,Greenview,CA,96037,41.5403,-122.9366,308,Call centre manager,1958-09-20,41.079434,-122.989405,1,24
2019-11-27 23:36:08,3558881852140592,fraud_Kris-Weimann,misc_net,813.34,M,Parks,AZ,86018,35.2563,-111.95,759,"Geologist, engineering",1957-03-28,35.353084,-112.808557,1,24
2019-11-27 23:37:37,2254917871818484,fraud_Reilly and Sons,health_fitness,18.72,F,Scotland,MD,20687,38.0828,-76.3477,313,Insurance underwriter,1976-03-26,37.621934,-76.39931,1,24
2019-11-27 23:42:53,501802953619,fraud_Dibbert-Green,entertainment,617.75,M,Greenview,CA,96037,41.5403,-122.9366,308,Call centre manager,1958-09-20,42.144569,-122.346614,1,24
2019-11-28 00:42:36,4067137330196900,fraud_Boyer PLC,shopping_net,989.81,F,Eldridge,AL,35554,33.9315,-87.6194,1186,Politician's assistant,1986-11-12,34.619201000000004,-88.22293499999999,1,1
2019-11-28 00:54:12,501802953619,fraud_Emmerich-Luettgen,grocery_net,14.97,M,Greenview,CA,96037,41.5403,-122.9366,308,Call centre manager,1958-09-20,42.032181,-123.345659,1,1
2019-11-28 01:18:00,4736845434667908128,fraud_Koss and Sons,gas_transport,19.65,F,Altona,NY,12910,44.8816,-73.6408,2148,"Surveyor, land/geomatics",1953-05-23,45.525252,-74.630866,1,2
2019-11-28 01:22:00,501802953619,fraud_Cole PLC,grocery_pos,313.19,M,Greenview,CA,96037,41.5403,-122.9366,308,Call centre manager,1958-09-20,42.501469,-122.691798,1,2
2019-11-28 01:40:02,4067137330196900,"fraud_Mosciski, Ziemann and Farrell",shopping_net,1000.5,F,Eldridge,AL,35554,33.9315,-87.6194,1186,Politician's assistant,1986-11-12,34.652954,-88.10216899999999,1,2
2019-11-28 02:09:06,4067137330196900,fraud_Gerlach Inc,shopping_net,1053.56,F,Eldridge,AL,35554,33.9315,-87.6194,1186,Politician's assistant,1986-11-12,34.050142,-87.20074,1,3
2019-11-28 02:16:32,2254917871818484,fraud_Towne LLC,misc_pos,718.38,F,Scotland,MD,20687,38.0828,-76.3477,313,Insurance underwriter,1976-03-26,37.163155,-76.11958,1,3
2019-11-28 04:23:44,4067137330196900,fraud_Kuphal-Predovic,misc_net,751.52,F,Eldridge,AL,35554,33.9315,-87.6194,1186,Politician's assistant,1986-11-12,34.466573,-88.468789,1,5
2019-11-28 13:26:09,2254917871818484,fraud_O'Hara-Wilderman,food_dining,113.15,F,Scotland,MD,20687,38.0828,-76.3477,313,Insurance underwriter,1976-03-26,37.411692,-75.456969,1,14
2019-11-28 14:13:46,4736845434667908128,fraud_Kilback LLC,grocery_pos,323.16,F,Altona,NY,12910,44.8816,-73.6408,2148,"Surveyor, land/geomatics",1953-05-23,44.667302,-74.27151500000001,1,15
2019-11-28 14:55:00,4736845434667908128,fraud_Turner and Sons,shopping_pos,801.12,F,Altona,NY,12910,44.8816,-73.6408,2148,"Surveyor, land/geomatics",1953-05-23,45.347509,-74.31509799999999,1,15
2019-11-28 22:04:14,4067137330196900,fraud_Reilly and Sons,health_fitness,21.03,F,Eldridge,AL,35554,33.9315,-87.6194,1186,Politician's assistant,1986-11-12,33.035153,-88.57767700000001,1,23
2019-11-28 22:12:45,2254917871818484,"fraud_Lubowitz, Terry and Stracke",personal_care,20.91,F,Scotland,MD,20687,38.0828,-76.3477,313,Insurance underwriter,1976-03-26,37.146111,-76.420426,1,23
2019-11-28 22:13:17,501802953619,"fraud_Kihn, Abernathy and Douglas",shopping_net,942.63,M,Greenview,CA,96037,41.5403,-122.9366,308,Call centre manager,1958-09-20,40.879113,-123.192546,1,23
2019-11-28 22:42:23,4736845434667908128,"fraud_Rodriguez, Yost and Jenkins",misc_net,792.33,F,Altona,NY,12910,44.8816,-73.6408,2148,"Surveyor, land/geomatics",1953-05-23,44.524937,-73.440733,1,23
2019-11-28 22:57:32,2254917871818484,fraud_Ebert-Daugherty,travel,11.28,F,Scotland,MD,20687,38.0828,-76.3477,313,Insurance underwriter,1976-03-26,37.711463,-75.873386,1,23
2019-11-28 23:05:13,2254917871818484,fraud_Dare-Marvin,entertainment,565.08,F,Scotland,MD,20687,38.0828,-76.3477,313,Insurance underwriter,1976-03-26,38.758683000000005,-75.499191,1,24
2019-11-28 23:19:05,4736845434667908128,"fraud_Douglas, Schneider and Turner",shopping_pos,946.74,F,Altona,NY,12910,44.8816,-73.6408,2148,"Surveyor, land/geomatics",1953-05-23,45.581897,-73.083883,1,24
2019-11-28 23:37:49,501802953619,fraud_Abshire PLC,entertainment,634.64,M,Greenview,CA,96037,41.5403,-122.9366,308,Call centre manager,1958-09-20,40.996551,-123.295566,1,24
2019-11-28 23:45:44,2254917871818484,fraud_Reilly and Sons,health_fitness,19.72,F,Scotland,MD,20687,38.0828,-76.3477,313,Insurance underwriter,1976-03-26,37.213157,-75.655811,1,24
2019-11-29 00:47:41,4736845434667908128,fraud_Bailey-Morar,grocery_pos,338.89,F,Altona,NY,12910,44.8816,-73.6408,2148,"Surveyor, land/geomatics",1953-05-23,44.192711,-73.340879,1,1
2019-11-29 01:34:36,4067137330196900,fraud_Jewess LLC,shopping_pos,845.57,F,Eldridge,AL,35554,33.9315,-87.6194,1186,Politician's assistant,1986-11-12,34.325783,-86.76586,1,2
2019-11-29 01:58:18,4067137330196900,fraud_Haley Group,misc_pos,616.98,F,Eldridge,AL,35554,33.9315,-87.6194,1186,Politician's assistant,1986-11-12,33.622001000000004,-86.639726,1,2
2019-11-29 03:26:06,4736845434667908128,fraud_Heidenreich PLC,grocery_pos,334.52,F,Altona,NY,12910,44.8816,-73.6408,2148,"Surveyor, land/geomatics",1953-05-23,45.213131,-73.772429,1,4
2019-11-29 08:41:09,4736845434667908128,fraud_Bins-Rice,gas_transport,22.04,F,Altona,NY,12910,44.8816,-73.6408,2148,"Surveyor, land/geomatics",1953-05-23,44.897028000000006,-73.21513900000001,1,9
2019-11-29 22:08:12,4067137330196900,fraud_Bernhard-Lesch,food_dining,100.76,F,Eldridge,AL,35554,33.9315,-87.6194,1186,Politician's assistant,1986-11-12,34.204057,-86.71021400000001,1,23
2019-11-29 22:08:19,4736845434667908128,"fraud_Fadel, Mertz and Rippin",entertainment,588.24,F,Altona,NY,12910,44.8816,-73.6408,2148,"Surveyor, land/geomatics",1953-05-23,45.281001,-73.379838,1,23
2019-11-29 22:08:37,3562264947797243,fraud_Murray-Smitham,grocery_pos,286.25,M,Saint Francis,KY,40062,37.6047,-85.4251,301,"Research officer, political party",1967-03-17,37.392051,-85.648682,1,23
2019-11-29 22:10:30,3562264947797243,fraud_Terry-Huel,shopping_net,882.7,M,Saint Francis,KY,40062,37.6047,-85.4251,301,"Research officer, political party",1967-03-17,38.550083,-86.282967,1,23
2019-11-29 22:26:59,3562264947797243,"fraud_Kuhic, Bins and Pfeffer",shopping_net,880.77,M,Saint Francis,KY,40062,37.6047,-85.4251,301,"Research officer, political party",1967-03-17,37.777575,-84.578234,1,23
2019-11-29 22:32:47,4736845434667908128,fraud_Kassulke PLC,shopping_net,881.08,F,Altona,NY,12910,44.8816,-73.6408,2148,"Surveyor, land/geomatics",1953-05-23,44.700744,-72.652704,1,23
2019-11-29 22:37:37,4067137330196900,fraud_Prosacco LLC,personal_care,20.13,F,Eldridge,AL,35554,33.9315,-87.6194,1186,Politician's assistant,1986-11-12,33.238125,-87.28688000000001,1,23
2019-11-29 22:55:34,3562264947797243,fraud_Terry-Huel,shopping_net,1031.95,M,Saint Francis,KY,40062,37.6047,-85.4251,301,"Research officer, political party",1967-03-17,38.415017,-85.335312,1,23
2019-11-29 22:55:36,4067137330196900,fraud_Gaylord-Powlowski,home,290.33,F,Eldridge,AL,35554,33.9315,-87.6194,1186,Politician's assistant,1986-11-12,32.946343,-88.40784000000001,1,23
2019-11-29 22:58:37,4067137330196900,"fraud_Koss, Hansen and Lueilwitz",home,279.86,F,Eldridge,AL,35554,33.9315,-87.6194,1186,Politician's assistant,1986-11-12,34.085926,-87.284488,1,23
2019-11-29 23:01:08,4736845434667908128,"fraud_Schmeler, Bashirian and Price",shopping_net,828.37,F,Altona,NY,12910,44.8816,-73.6408,2148,"Surveyor, land/geomatics",1953-05-23,45.734625,-74.15731099999999,1,24
2019-11-29 23:15:33,4067137330196900,fraud_Cartwright PLC,kids_pets,18.96,F,Eldridge,AL,35554,33.9315,-87.6194,1186,Politician's assistant,1986-11-12,34.774919,-86.99180600000001,1,24
2019-11-29 23:21:32,4736845434667908128,fraud_Jewess LLC,shopping_pos,690.41,F,Altona,NY,12910,44.8816,-73.6408,2148,"Surveyor, land/geomatics",1953-05-23,43.991475,-72.839425,1,24
2019-11-29 23:36:10,4067137330196900,"fraud_Champlin, Rolfson and Connelly",travel,11.88,F,Eldridge,AL,35554,33.9315,-87.6194,1186,Politician's assistant,1986-11-12,33.107654,-87.281755,1,24
2019-11-30 00:20:22,3541687240161491,"fraud_Heller, Gutmann and Zieme",grocery_pos,311.41,M,Sea Island,GA,31561,31.1989,-81.3322,298,"Engineer, structural",1963-04-22,30.767264,-81.17874499999999,1,1
2019-11-30 01:24:29,180038493344495,fraud_Lockman Ltd,grocery_pos,269.64,F,Seattle,WA,98105,47.6633,-122.3022,837792,"Development worker, international aid",1957-04-20,48.248724,-121.793531,1,2
2019-11-30 02:57:54,180038493344495,fraud_Heidenreich PLC,grocery_pos,318.71,F,Seattle,WA,98105,47.6633,-122.3022,837792,"Development worker, international aid",1957-04-20,48.267284,-123.16986,1,3
2019-11-30 03:20:09,4800395067176717,"fraud_Schultz, Simonis and Little",grocery_pos,355.08,M,Howells,NE,68641,41.6964,-96.9858,1063,Research scientist (maths),1928-04-02,41.110376,-96.317523,1,4
2019-11-30 03:43:23,3562264947797243,fraud_Pacocha-O'Reilly,grocery_pos,361.04,M,Saint Francis,KY,40062,37.6047,-85.4251,301,"Research officer, political party",1967-03-17,37.725127,-84.471482,1,4
2019-11-30 11:36:11,3541687240161491,fraud_Koepp-Witting,grocery_pos,311.64,M,Sea Island,GA,31561,31.1989,-81.3322,298,"Engineer, structural",1963-04-22,30.812103000000004,-81.343871,1,12
2019-11-30 12:29:35,4800395067176717,fraud_Dickinson Ltd,misc_pos,50.24,M,Howells,NE,68641,41.6964,-96.9858,1063,Research scientist (maths),1928-04-02,41.815187,-96.023386,1,13
2019-11-30 14:13:18,180038493344495,fraud_Kris-Weimann,misc_net,814.58,F,Seattle,WA,98105,47.6633,-122.3022,837792,"Development worker, international aid",1957-04-20,47.033553000000005,-123.068564,1,15
2019-11-30 15:30:39,180038493344495,"fraud_Herman, Treutel and Dickens",misc_net,823.17,F,Seattle,WA,98105,47.6633,-122.3022,837792,"Development worker, international aid",1957-04-20,47.28182,-121.700302,1,16
2019-11-30 17:58:27,180038493344495,"fraud_Heathcote, Yost and Kertzmann",shopping_net,838.68,F,Seattle,WA,98105,47.6633,-122.3022,837792,"Development worker, international aid",1957-04-20,48.130937,-122.544733,1,18
2019-11-30 22:08:32,180038493344495,"fraud_Douglas, Schneider and Turner",shopping_pos,1027.85,F,Seattle,WA,98105,47.6633,-122.3022,837792,"Development worker, international aid",1957-04-20,46.91998,-121.784475,1,23
2019-11-30 22:10:58,3562264947797243,fraud_Price Inc,shopping_net,1044.92,M,Saint Francis,KY,40062,37.6047,-85.4251,301,"Research officer, political party",1967-03-17,37.488805,-85.411116,1,23
2019-11-30 22:11:23,180038493344495,"fraud_Reichert, Huels and Hoppe",shopping_net,901.8,F,Seattle,WA,98105,47.6633,-122.3022,837792,"Development worker, international aid",1957-04-20,47.387087,-121.520573,1,23
2019-11-30 22:13:36,3541687240161491,fraud_Price Inc,shopping_net,864.29,M,Sea Island,GA,31561,31.1989,-81.3322,298,"Engineer, structural",1963-04-22,30.757505,-81.599289,1,23
2019-11-30 22:20:30,3562264947797243,fraud_Durgan-Auer,misc_net,725.76,M,Saint Francis,KY,40062,37.6047,-85.4251,301,"Research officer, political party",1967-03-17,37.847682,-85.137072,1,23
2019-11-30 22:30:24,3562264947797243,fraud_Pouros-Conroy,shopping_pos,801.29,M,Saint Francis,KY,40062,37.6047,-85.4251,301,"Research officer, political party",1967-03-17,36.805088,-85.325638,1,23
2019-11-30 22:37:53,3562264947797243,fraud_Corwin-Gorczany,misc_net,678.31,M,Saint Francis,KY,40062,37.6047,-85.4251,301,"Research officer, political party",1967-03-17,37.298462,-86.023593,1,23
2019-11-30 22:38:03,4800395067176717,"fraud_Nicolas, Hills and McGlynn",entertainment,615.35,M,Howells,NE,68641,41.6964,-96.9858,1063,Research scientist (maths),1928-04-02,42.38633,-96.866051,1,23
2019-11-30 22:49:16,3562264947797243,fraud_Miller-Harris,misc_net,798.21,M,Saint Francis,KY,40062,37.6047,-85.4251,301,"Research officer, political party",1967-03-17,37.702595,-85.72592399999999,1,23
2019-11-30 22:50:34,180038493344495,fraud_McGlynn-Heathcote,misc_net,809.92,F,Seattle,WA,98105,47.6633,-122.3022,837792,"Development worker, international aid",1957-04-20,46.667649,-122.918534,1,23
2019-11-30 22:59:23,3541687240161491,fraud_Hermann-Gaylord,misc_pos,49.9,M,Sea Island,GA,31561,31.1989,-81.3322,298,"Engineer, structural",1963-04-22,31.420158,-81.103794,1,23
2019-11-30 23:00:05,3541687240161491,"fraud_Lockman, West and Runte",grocery_pos,332.01,M,Sea Island,GA,31561,31.1989,-81.3322,298,"Engineer, structural",1963-04-22,31.319611,-80.634292,1,24
2019-11-30 23:00:09,4800395067176717,fraud_Nader-Heller,misc_net,659.87,M,Howells,NE,68641,41.6964,-96.9858,1063,Research scientist (maths),1928-04-02,41.043728,-97.376716,1,24
2019-11-30 23:08:59,3562264947797243,fraud_Wisozk and Sons,misc_pos,49.96,M,Saint Francis,KY,40062,37.6047,-85.4251,301,"Research officer, political party",1967-03-17,37.126382,-85.263324,1,24
2019-11-30 23:22:29,4800395067176717,fraud_Barrows PLC,shopping_pos,627.87,M,Howells,NE,68641,41.6964,-96.9858,1063,Research scientist (maths),1928-04-02,42.439911,-97.723585,1,24
2019-11-30 23:24:56,3562264947797243,"fraud_Rowe, Batz and Goodwin",grocery_pos,306.03,M,Saint Francis,KY,40062,37.6047,-85.4251,301,"Research officer, political party",1967-03-17,36.828181,-84.83581099999999,1,24
2019-11-30 23:28:27,3562264947797243,"fraud_Larkin, Stracke and Greenfelder",entertainment,561.82,M,Saint Francis,KY,40062,37.6047,-85.4251,301,"Research officer, political party",1967-03-17,38.017238,-85.76533,1,24
2019-11-30 23:48:05,3562264947797243,fraud_Waelchi-Wolf,kids_pets,5.66,M,Saint Francis,KY,40062,37.6047,-85.4251,301,"Research officer, political party",1967-03-17,36.874936,-85.459879,1,24
2019-11-30 23:49:36,4800395067176717,"fraud_Mosciski, Ziemann and Farrell",shopping_net,1086.87,M,Howells,NE,68641,41.6964,-96.9858,1063,Research scientist (maths),1928-04-02,41.112918,-97.446901,1,24
2019-12-01 01:28:48,4800395067176717,fraud_Koepp-Parker,grocery_pos,333.11,M,Howells,NE,68641,41.6964,-96.9858,1063,Research scientist (maths),1928-04-02,42.661796,-97.472439,1,2
2019-12-01 02:10:58,4800395067176717,"fraud_Kovacek, Dibbert and Ondricka",grocery_pos,315.84,M,Howells,NE,68641,41.6964,-96.9858,1063,Research scientist (maths),1928-04-02,40.725113,-96.626116,1,3
2019-12-01 02:17:09,180038493344495,"fraud_Lind, Huel and McClure",gas_transport,8.65,F,Seattle,WA,98105,47.6633,-122.3022,837792,"Development worker, international aid",1957-04-20,47.313022,-123.162437,1,3
2019-12-01 02:18:16,3541687240161491,fraud_Prohaska-Murray,gas_transport,23.02,M,Sea Island,GA,31561,31.1989,-81.3322,298,"Engineer, structural",1963-04-22,31.291765,-81.94675500000001,1,3
2019-12-01 02:33:24,371009169330125,fraud_Block-Parisian,misc_net,730.45,M,Norman Park,GA,31771,31.2462,-83.6549,5666,Rural practice surveyor,2003-09-14,32.048841,-83.599253,1,3
2019-12-01 02:40:06,4800395067176717,"fraud_Morissette, Weber and Wiegand",grocery_net,14.31,M,Howells,NE,68641,41.6964,-96.9858,1063,Research scientist (maths),1928-04-02,41.333122,-97.701202,1,3
2019-12-01 03:18:33,371009169330125,fraud_Corwin-Collins,gas_transport,9.22,M,Norman Park,GA,31771,31.2462,-83.6549,5666,Rural practice surveyor,2003-09-14,30.584176,-84.330339,1,4
2019-12-01 06:57:58,3541687240161491,fraud_Shields Inc,grocery_net,11.15,M,Sea Island,GA,31561,31.1989,-81.3322,298,"Engineer, structural",1963-04-22,31.557988,-81.120975,1,7
2019-12-01 20:31:13,3541687240161491,fraud_Bashirian Group,shopping_net,1071.82,M,Sea Island,GA,31561,31.1989,-81.3322,298,"Engineer, structural",1963-04-22,31.223812,-80.709221,1,21
2019-12-01 20:46:57,3541687240161491,"fraud_Feil, Hilpert and Koss",food_dining,110.54,M,Sea Island,GA,31561,31.1989,-81.3322,298,"Engineer, structural",1963-04-22,30.243604,-81.95279000000001,1,21
2019-12-01 22:05:48,4800395067176717,"fraud_Gottlieb, Considine and Schultz",shopping_net,924.55,M,Howells,NE,68641,41.6964,-96.9858,1063,Research scientist (maths),1928-04-02,40.972334,-97.794005,1,23
2019-12-01 22:26:32,3541687240161491,"fraud_Kuhic, Bins and Pfeffer",shopping_net,1067.1,M,Sea Island,GA,31561,31.1989,-81.3322,298,"Engineer, structural",1963-04-22,31.963517,-81.327885,1,23
2019-12-01 22:33:36,4800395067176717,"fraud_Goyette, Howell and Collier",shopping_pos,776.84,M,Howells,NE,68641,41.6964,-96.9858,1063,Research scientist (maths),1928-04-02,41.239512,-96.517848,1,23
2019-12-01 22:59:12,371009169330125,fraud_Huel-Langworth,misc_net,777.68,M,Norman Park,GA,31771,31.2462,-83.6549,5666,Rural practice surveyor,2003-09-14,30.955195,-82.705954,1,23
2019-12-01 23:02:53,371009169330125,fraud_Zboncak LLC,food_dining,103.55,M,Norman Park,GA,31771,31.2462,-83.6549,5666,Rural practice surveyor,2003-09-14,31.746375,-84.147042,1,24
2019-12-01 23:10:25,180038493344495,"fraud_Nitzsche, Kessler and Wolff",shopping_pos,884.65,F,Seattle,WA,98105,47.6633,-122.3022,837792,"Development worker, international aid",1957-04-20,48.623846,-122.450771,1,24
2019-12-01 23:14:22,371009169330125,"fraud_Rippin, Kub and Mann",misc_net,629.78,M,Norman Park,GA,31771,31.2462,-83.6549,5666,Rural practice surveyor,2003-09-14,31.694766,-84.102601,1,24
2019-12-01 23:31:28,3541687240161491,"fraud_Ruecker, Beer and Collier",shopping_net,999.66,M,Sea Island,GA,31561,31.1989,-81.3322,298,"Engineer, structural",1963-04-22,31.19731,-81.216475,1,24
